Date,PONumber,Name,Item,Paid,Qty,Sales Price,Amount
04/20/2018,1472093,AVI-SPL,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
04/20/2018,1472093,AVI-SPL,DA-SDI-DE,Paid,2.00 ,637.50,"1,275.00 "
04/20/2018,10378,BKW,OG-SDI-HDTV-SET-1,Paid,3.00 ,280.00,840.00 
04/20/2018,101640-X,Heartland Video,DA-2HDX16-1RU,Paid,1.00 ,"1,500.00","1,500.00 "
04/23/2018,015803,Colorado Studios,DA-2HD,Paid,4.00 ,81.25,325.00 
04/25/2018,135559,Avidex,RJ45DVIF,Paid,2.00 ,18.75,37.50 
04/27/2018,40655,Integrated Media Systems,DA-HDTV-SDI,Paid,1.00 ,560.00,560.00 
,,,,,,,
05/01/2018,20008,Digital Resources Inc.,OG-MicroQ-SET-1,Paid,1.00 ,836.50,836.50 
05/02/2018,607499,Ford Audio-Video,HDMI-1x2-II,Paid,5.00 ,105.00,525.00 
05/04/2018,1424170,AVI-SPL,HDMI-1x2-II,Paid,(1.00),105.00,(105.00)
05/04/2018,Email,Portland Timbers,DA-HDTV-SDI,Paid,1.00 ,700.00,700.00 
05/07/2018,1470768,AVI-SPL,HDM2.0-1x2,Paid,3.00 ,150.00,450.00 
05/07/2018,1470768,AVI-SPL,HDM2.0-1x2,Paid,1.00 ,150.00,150.00 
05/07/2018,DSI-160498-111850,Diversified Systems,DA-HDTV-SDI,Paid,16.00 ,525.00,"8,400.00 "
05/07/2018,101953-Y,Heartland Video,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
05/07/2018,101953-Y,Heartland Video,HDBT-1-E,Paid,2.00 ,187.50,375.00 
05/07/2018,101953-Y,Heartland Video,HDBT-1-R,Paid,2.00 ,187.50,375.00 
05/07/2018,101953-Y,Heartland Video,HDMI-1x4,Paid,1.00 ,225.00,225.00 
05/07/2018,PO-4044,Philm Gear Inc.,OG-DA-HDTV-SDI-SET-1,Paid,1.00 ,623.00,623.00 
05/07/2018,PO-4044,Philm Gear Inc.,OG-HDBT-EAPx-SET-1,Paid,1.00 ,787.50,787.50 
05/07/2018,PO-4044,Philm Gear Inc.,OG-MicroQ-SET-1,Paid,1.00 ,836.50,836.50 
05/07/2018,3910,System Design & Integration,HDBT-1-R,Paid,9.00 ,187.50,"1,687.50 "
05/07/2018,3910,System Design & Integration,HDBT-SET-3,Paid,1.00 ,300.00,300.00 
05/08/2018,2770,Ellis Pro Media,OG-US-3500-SET-1,Paid,3.00 ,"1,350.00","4,050.00 "
05/08/2018,101893-X,Heartland Video,DA-HDTV-SDI,Paid,32.00 ,525.00,"16,800.00 "
05/09/2018,1029124,Shoreview,DA-HDTV-SDI,Paid,4.00 ,525.00,"2,100.00 "
05/09/2018,103843,"VTP/MTSU, USA",DA-HDTV-SDI,Paid,7.00 ,525.00,"3,675.00 "
05/10/2018,015853,Colorado Studios,DA-2HD,Paid,6.00 ,81.25,487.50 
05/10/2018,102014-Y,Heartland Video,DA-2HD,Paid,4.00 ,93.75,375.00 
05/15/2018,205795,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
05/17/2018,1479490,AVI-SPL,HDM2.0-1x2,Paid,2.00 ,150.00,300.00 
05/21/2018,PPO-00482,Fuse Technical Group LLC,OG-Mi-9+-SET-1,Paid,3.00 ,976.50,"2,929.50 "
05/22/2018,3918,System Design & Integration,HDBT-SET-5-II,Paid,4.00 ,570.00,"2,280.00 "
05/22/2018,103831,"VTP/MTSU, USA",HDM2.0-1x4,Paid,1.00 ,300.00,300.00 
05/23/2018,623738,AVI Systems,OG-MiniDE-II-SET-1,Paid,1.00 ,"1,778.00","1,778.00 "
05/23/2018,625008,AVI Systems,DP-FIB,Paid,1.00 ,"1,875.00","1,875.00 "
05/29/2018,103904,"VTP/MTSU, USA",DVI-XX-SC-RX,Paid,56.00 ,356.25,"19,950.00 "
05/29/2018,103904,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,28.00 ,356.25,"9,975.00 "
05/30/2018,17541,ABS-USA,LE-16HD,Paid,1.00 ,"6,996.50","6,996.50 "
05/30/2018,17541,ABS-USA,RPS-LE16,Paid,1.00 ,112.00,112.00 
05/30/2018,404028-28,Intent Digital,DA-2HDX16-1RU,Paid,1.00 ,656.25,656.25 
05/30/2018,404028-28,Intent Digital,HDMI-1-R,Paid,2.00 ,82.50,165.00 
05/30/2018,404028-28,Intent Digital,LX-16HD,Paid,1.00 ,"8,025.00","8,025.00 "
,,,,,,,
06/01/2018,26238,BZB Express,EDID-EW-H,Paid,1.00 ,63.75,63.75 
06/01/2018,608690,Ford Audio-Video,HDMI-1x2-II,Paid,5.00 ,105.00,525.00 
06/01/2018,PPO-00602,Fuse Technical Group LLC,DE-16,Paid,1.00 ,"11,198.60","11,198.60 "
06/01/2018,PPO-00602,Fuse Technical Group LLC,HDMI-1-R,Paid,1.00 ,82.50,82.50 
06/04/2018,33469,Burst,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
06/06/2018,608903,Ford Audio-Video,US-3000,Paid,1.00 ,900.00,900.00 
06/06/2018,IMTO16520,"Integrated Media Technologies, Inc.",DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
06/14/2018,EUA-061418,ASI Sign Systems,HDMI-1-E,Paid,1.00 ,75.00,75.00 
06/14/2018,EUA-061418,ASI Sign Systems,HDMI-1-R,Paid,1.00 ,82.50,82.50 
06/14/2018,609621,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
06/14/2018,OIC-180518,OIC - USA,OIC-M802,Paid,2.00 ,"5,099.00","10,198.00 "
06/15/2018,136763,Avidex,HDM2.0-1x2-II,Paid,2.00 ,187.50,375.00 
06/21/2018,CM014229,Matrix,DA-HDTV-SDI,Paid,3.00 ,525.00,"1,575.00 "
06/22/2018,59894,Cutting Edge Audio & Video Group,Mi-16#,Paid,1.00 ,"3,375.00","3,375.00 "
06/22/2018,102456-X,Heartland Video,KVM-SET-12-II,Paid,7.00 ,821.25,"5,748.75 "
06/22/2018,285466,VMI Video,HDMI-1-R,Paid,20.00 ,82.50,"1,650.00 "
06/26/2018,34610,"AMT Systems, Inc.",HDMI-1x4,Paid,1.00 ,225.00,225.00 
06/27/2018,49496,Advanced Systems Group,US-3500,Paid,1.00 ,"1,125.00","1,125.00 "
06/27/2018,26491,BZB Express,RJ45HDMIF,Paid,1.00 ,18.75,18.75 
06/27/2018,280409S,Diversified Systems,DA-HDTV-SDI,Paid,(2.00),210.00,(420.00)
06/27/2018,610264,Ford Audio-Video,DA-8HD,Paid,2.00 ,262.50,525.00 
11/07/2018,610264,Ford Audio-Video,DA-8HD,Paid,(4.00),262.50,"(1,050.00)"
06/27/2018,610264,Ford Audio-Video,DA-SDI-HDTV-II,Paid,4.00 ,221.25,885.00 
06/28/2018,610343,Ford Audio-Video,HDMI-1x2-II,Paid,2.00 ,105.00,210.00 
06/29/2018,610088,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
06/29/2018,610423,Ford Audio-Video,DA-2HD,Paid,1.00 ,93.75,93.75 
06/29/2018,610423,Ford Audio-Video,DA-8HD,Paid,2.00 ,262.50,525.00 
11/07/2018,610264,Ford Audio-Video,DA-8HD,Paid,(4.00),262.50,"(1,050.00)"
06/29/2018,610423,Ford Audio-Video,DA-SDI-HDTV-II,Paid,12.00 ,221.25,"2,655.00 "
,,,,,,,
07/03/2018,26536,BZB Express,KVM-SET-4,Paid,1.00 ,270.00,270.00 
07/03/2018,DSI-164917-112128,Diversified Systems,DA-HDTV-SDI,Paid,5.00 ,525.00,"2,625.00 "
07/03/2018,36084,PRECO,HDMI-1x2-II,Paid,4.00 ,105.00,420.00 
07/05/2018,610423,Ford Audio-Video,DA-8HD,Paid,1.00 ,262.50,262.50 
07/05/2018,104126,"VTP/MTSU, USA",DA-8HD,Paid,5.00 ,262.50,"1,312.50 "
07/09/2018,DSI-165283-112128,Diversified Systems,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
07/10/2018,242-03,CBT Systems,DA-HDTV-SDI,Paid,6.00 ,560.00,"3,360.00 "
07/10/2018,242-03,CBT Systems,EDID-EW-H,Paid,6.00 ,68.00,408.00 
07/10/2018,242-03,CBT Systems,OG-US-3500-SET-1,Paid,11.00 ,"1,440.00","15,840.00 "
07/10/2018,102845-X,Heartland Video,DA-SDI-HDTV-II,Paid,1.00 ,221.25,221.25 
07/11/2018,172-200,CBT Systems,OG-US-3000-SET-1,Paid,1.00 ,"1,200.00","1,200.00 "
07/11/2018,172-200,CBT Systems,OG-US-4000-SET-1,Paid,1.00 ,"2,000.00","2,000.00 "
07/11/2018,235-05,CBT Systems,DA-HDTV-SDI,Paid,2.00 ,616.00,"1,232.00 "
07/11/2018,235-05,CBT Systems,EDID-L-H,Paid,2.00 ,96.80,193.60 
07/12/2018,DSI-165177-111863,Diversified Systems,OG3-FR-CN-P,Paid,1.00 ,"2,467.50","2,467.50 "
07/12/2018,DSI-165177-111863,Diversified Systems,OG-SDI-HDTV-SET-1,Paid,2.00 ,280.00,560.00 
07/12/2018,DSI-165177-111863,Diversified Systems,OG-US-4000-SET-1,Paid,8.00 ,"1,750.00","14,000.00 "
07/12/2018,DSI-165177-111863,Diversified Systems,PS-OG3,Paid,1.00 ,547.40,547.40 
07/13/2018,102914-Y,Heartland Video,DA-SDI-HDTV-II,Paid,1.00 ,221.25,221.25 
07/17/2018,1494727,AVI-SPL,DA-2HD,Paid,1.00 ,93.75,93.75 
07/17/2018,1494727,AVI-SPL,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
07/17/2018,1494727,AVI-SPL,DA-SDI-HDTV-II,Paid,2.00 ,221.25,442.50 
07/17/2018,1494727,AVI-SPL,DVI-1-SR,Paid,4.00 ,26.25,105.00 
07/17/2018,1494727,AVI-SPL,HDMI-1X8-II,Paid,4.00 ,270.00,"1,080.00 "
07/17/2018,1494727,AVI-SPL,LX-32HD,Paid,1.00 ,"15,050.00","15,050.00 "
07/17/2018,1494727,AVI-SPL,Micro-4K-DP,Paid,1.00 ,"1,496.25","1,496.25 "
07/17/2018,1494727,AVI-SPL,OG-US-3500-SET-1,Paid,5.00 ,"1,260.00","6,300.00 "
07/17/2018,1494727,AVI-SPL,OG-US-4000-SET-1,Paid,3.00 ,"1,750.00","5,250.00 "
07/17/2018,1494727,AVI-SPL,US-3500,Paid,1.00 ,"1,125.00","1,125.00 "
07/19/2018,104220,"VTP/MTSU, USA",HDM2.0-UHD-UDC,Paid,3.00 ,221.25,663.75 
07/20/2018,2523,Triton Technology Solutions,DA-2HD,Paid,1.00 ,93.75,93.75 
07/23/2018,UL18-16333,Beck Associates,Crescent 4K,Paid,1.00 ,"1,725.00","1,725.00 "
07/23/2018,UL18-16333,Beck Associates,RPS-LE4,Paid,1.00 ,110.00,110.00 
07/23/2018,611507,Ford Audio-Video,HDM2.0-1x4,Paid,1.00 ,300.00,300.00 
07/23/2018,9675,RIA Corporation,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
07/25/2018,26734,BZB Express,RJ45HDMIF,Paid,2.00 ,18.75,37.50 
07/26/2018,DSI-165925-111619,Diversified Systems,OG3-FR-C-P,Paid,1.00 ,"1,225.00","1,225.00 "
07/26/2018,DSI-165925-111619,Diversified Systems,OG-SDI-HDTV-SET-1,Paid,2.00 ,280.00,560.00 
07/26/2018,DSI-165925-111619,Diversified Systems,OG-US-4000-SET-1,Paid,4.00 ,"1,750.00","7,000.00 "
07/26/2018,DSI-165925-111619,Diversified Systems,PS-OG3,Paid,1.00 ,547.40,547.40 
07/27/2018,138106,Avidex,EDID-EW-H,Paid,3.00 ,63.75,191.25 
07/27/2018,DSI-166938-111808,Diversified Systems,US-3500,Paid,1.00 ,"1,125.00","1,125.00 "
07/27/2018,611818,Ford Audio-Video,DA-SDI-HDTV-II,Paid,3.00 ,221.25,663.75 
07/27/2018,103164-X,Heartland Video,Mi-16#,Paid,1.00 ,"3,375.00","3,375.00 "
07/30/2018,103044-X,Heartland Video,LE-16HD,Paid,1.00 ,"5,997.00","5,997.00 "
07/31/2018,242-76,CBT Systems,OG-US-3500-SET-1,Paid,3.00 ,"1,440.00","4,320.00 "
,,,,,,,
08/01/2018,138298,Avidex,HDM2.0-1x2-II,Paid,2.00 ,187.50,375.00 
08/01/2018,104246,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,12.00 ,356.25,"4,275.00 "
08/03/2018,DSI-167155-SO8969,Diversified Systems,US-3500,Paid,1.00 ,"1,125.00","1,125.00 "
08/06/2018,PPO-00898,Fuse Technical Group LLC,OG-Mi-9+-SET-1,Paid,1.00 ,976.50,976.50 
08/09/2018,1494727,AVI-SPL,HDMI-1x4,Paid,1.00 ,225.00,225.00 
08/09/2018,103069-X,Heartland Video,OG-DA-8HD-II-SET-1,Paid,3.00 ,346.50,"1,039.50 "
08/09/2018,103069-X,Heartland Video,OGX-FR-C-P,Paid,1.00 ,"1,420.02","1,420.02 "
08/09/2018,103069-X,Heartland Video,PS-OGX,Paid,1.00 ,645.82,645.82 
08/13/2018,42326AMJW,Omega,DA-8HD,Paid,1.00 ,262.50,262.50 
08/13/2018,42327MFJW,Omega,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
08/14/2018,138656,Avidex,DA-HDTV-SDI,Paid,6.00 ,525.00,"3,150.00 "
08/14/2018,016032,Colorado Studios,DA-2HD,Paid,2.00 ,81.25,162.50 
08/14/2018,103440-X,Heartland Video,HDMI-1-R,Paid,2.00 ,82.50,165.00 
08/14/2018,104248,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,12.00 ,356.25,"4,275.00 "
08/15/2018,1507667,AVI-SPL,HDM2.0-1x2,Paid,1.00 ,150.00,150.00 
08/15/2018,KHOU18-16428,Beck Associates,DA-HDTV-SDI,Paid,6.00 ,525.00,"3,150.00 "
08/15/2018,KHOU18-16428,Beck Associates,OG-DA-HDTV-SDI-II-SET-1,Paid,2.00 ,623.00,"1,246.00 "
08/15/2018,103274-X,Heartland Video,Mi-9+,Paid,1.00 ,"1,316.25","1,316.25 "
08/15/2018,103274-X,Heartland Video,MX-32,Paid,1.00 ,"9,000.00","9,000.00 "
08/15/2018,103432-X,Heartland Video,DA-SDI-HDTV-II,Paid,1.00 ,221.25,221.25 
08/20/2018,612902,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
08/22/2018,17764,ABS-USA,CC-License-Mi-16,Paid,1.00 ,375.00,375.00 
08/22/2018,17764,ABS-USA,Mi-16#,Paid,1.00 ,"3,150.00","3,150.00 "
08/22/2018,104338,"VTP/MTSU, USA",DVI-XX-SC-RX,Paid,6.00 ,356.25,"2,137.50 "
08/22/2018,104338,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,2.00 ,356.25,712.50 
08/24/2018,103615-Y,Heartland Video,DA-SDI-HDTV-II,Paid,1.00 ,221.25,221.25 
08/24/2018,CM014864,Matrix,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
08/27/2018,DEN-PO-668,Digitiqe Denver,HDMI-PHR,Paid,9.00 ,52.00,468.00 
11/08/2018,DEN-PO-668,Sound Image,HDMI-PHR,Paid,(9.00),52.00,(468.00)
11/08/2018,DEN-PO-668,Sound Image,HDMI-PHR,Paid,(9.00),52.00,(468.00)
08/27/2018,DEN-PO-668,Digitiqe Denver,W-3x3,Paid,1.00 ,"3,200.00","3,200.00 "
08/28/2018,1443057,Charter,Accessories:DC 5V 1.5A - US,Unpaid,8.00 ,25.00,200.00 
08/28/2018,1443057,Charter,DE-16,Unpaid,2.00 ,"15,998.00","31,996.00 "
08/28/2018,1443057,Charter,HDMI-1-R,Unpaid,8.00 ,600.00,"4,800.00 "
08/28/2018,1443057,Charter,HDMI-ADPT,Unpaid,16.00 ,40.00,640.00 
08/28/2018,DSI-167076-111619,Diversified Systems,OG-US-4000-RM,Unpaid,1.00 ,210.00,210.00 
08/29/2018,638593,AVI Systems,DA-HDTV-SDI,Paid,10.00 ,525.00,"5,250.00 "
08/29/2018,612814,Ford Audio-Video,T#-48x4-4RU-H,Paid,1.00 ,"37,050.00","37,050.00 "
08/31/2018,KW180830037,B&H Photo - Video,OG-US-3500-SET-1,Unpaid,3.00 ,"1,350.00","4,050.00 "
08/31/2018,DSI-169966-111619,Diversified Systems,OG-US-3500-SET-1,Unpaid,1.00 ,"1,260.00","1,260.00 "
08/31/2018,103721-X,Heartland Video,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
08/31/2018,36163,PRECO,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
08/31/2018,2538,Triton Technology Solutions,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
10/19/2018,2538,Triton Technology Solutions,DA-HDTV-SDI,Paid,(2.00),525.00,"(1,050.00)"
,,,,,,,
09/05/2018,1016072,CCS Presentation Systems,DA-HDTV-SDI,Paid,3.00 ,525.00,"1,575.00 "
09/05/2018,DSI-170007-112295,Diversified Systems,HDM2.0-1x2-II,Paid,5.00 ,187.50,937.50 
09/05/2018,103673-X,Heartland Video,DA-2HDX16-1RU,Paid,1.00 ,"1,500.00","1,500.00 "
09/05/2018,103829-X,Heartland Video,DA-2HD,Paid,5.00 ,93.75,468.75 
09/07/2018,DSI-167076-111619,Diversified Systems,OG-US-4000-RM,Unpaid,1.00 ,210.00,210.00 
09/07/2018,36164,PRECO,MiniDE-II,Paid,1.00 ,"1,987.50","1,987.50 "
09/10/2018,104302,Filmtools/VTP,DVI-XX-SC-TX,Paid,8.00 ,356.25,"2,850.00 "
09/10/2018,0002467,"GVision-USA, Inc.",DE-8,Paid,1.00 ,"5,098.80","5,098.80 "
09/10/2018,OIC180415,OIC - USA,OIC-M802,Paid,1.00 ,"5,099.00","5,099.00 "
09/11/2018,DSI-166695-112090,Diversified Systems,OG-SDI-HDTV-SET-1,Paid,2.00 ,280.00,560.00 
09/11/2018,DSI-166695-112090,Diversified Systems,OG-US-4000-SET-1,Paid,8.00 ,"1,750.00","14,000.00 "
09/11/2018,DSI-166695-112090,Diversified Systems,OGX-FR-C-P,Paid,1.00 ,"1,420.02","1,420.02 "
09/11/2018,DSI-166695-112090,Diversified Systems,PS-OGX,Paid,1.00 ,645.82,645.82 
09/11/2018,DSI-166695-112090,Diversified Systems,US-3500,Paid,1.00 ,"1,125.00","1,125.00 "
11/01/2018,DSI-166695-112090,Diversified Systems,US-3500,Paid,(1.00),"1,125.00","(1,125.00)"
09/11/2018,0002473,"GVision-USA, Inc.",HDMI-1-R,Paid,1.00 ,82.50,82.50 
09/11/2018,285897,VMI Video,HDBT-1-R,Paid,6.00 ,187.50,"1,125.00 "
09/11/2018,285897,VMI Video,HDBT-1x8,Paid,1.00 ,"1,900.00","1,900.00 "
09/12/2018,DSI-166711-112144,Diversified Systems,OG-SDI-HDTV-SET-1,Unpaid,6.00 ,280.00,"1,680.00 "
09/12/2018,DSI-166711-112144,Diversified Systems,OG-US-3500-SET-1,Unpaid,1.00 ,"1,260.00","1,260.00 "
09/12/2018,DSI-166711-112144,Diversified Systems,OG-US-4000-SET-1,Unpaid,8.00 ,"1,750.00","14,000.00 "
09/12/2018,DSI-166711-112144,Diversified Systems,OGX-FR-C-P,Unpaid,2.00 ,"1,420.02","2,840.04 "
09/12/2018,DSI-166711-112144,Diversified Systems,PS-OGX,Unpaid,2.00 ,645.82,"1,291.64 "
09/12/2018,DSI-167177-112255,Diversified Systems,OG-US-4000-SET-1,Unpaid,4.00 ,"1,750.00","7,000.00 "
09/12/2018,DSI-167177-112255,Diversified Systems,OG-US-4000-SET-1,Unpaid,4.00 ,"1,750.00","7,000.00 "
09/12/2018,DSI-167177-112255,Diversified Systems,OGX-FR-C-P,Unpaid,1.00 ,"1,420.02","1,420.02 "
09/12/2018,DSI-167177-112255,Diversified Systems,OGX-FR-C-P,Unpaid,1.00 ,"1,420.02","1,420.02 "
09/12/2018,DSI-167177-112255,Diversified Systems,PS-OGX,Unpaid,1.00 ,645.82,645.82 
09/12/2018,DSI-167177-112255,Diversified Systems,PS-OGX,Unpaid,1.00 ,645.82,645.82 
09/13/2018,8024380,Filmtools/VTP,Mi-16#,Paid,1.00 ,"3,375.00","3,375.00 "
09/13/2018,8024380,Filmtools/VTP,RPS-12VDC40W,Paid,1.00 ,78.00,78.00 
09/13/2018,104004-X,Heartland Video,Mi-16,Paid,1.00 ,"1,687.50","1,687.50 "
09/13/2018,104004-X,Heartland Video,RPS-12VDC40W,Paid,1.00 ,78.00,78.00 
09/14/2018,641352,AVI Systems,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
09/14/2018,688201,Tower,OG-SDI-HDTV-SET-1,Paid,2.00 ,280.00,560.00 
09/17/2018,DSI-170421-111779,Diversified Systems,OG-MicroQ-SET-1,Paid,1.00 ,896.25,896.25 
09/18/2018,404028-125,Intent Digital,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
09/18/2018,4706,Peak Media,OG-DA-HDTV-SDI-II-SET-2,Paid,5.00 ,"1,176.00","5,880.00 "
09/18/2018,4706,Peak Media,OG-SDI-HDTV-SET-1,Paid,26.00 ,280.00,"7,280.00 "
11/08/2018,4706,Peak Media,OG-SDI-HDTV-SET-1,Paid,(26.00),280.00,"(7,280.00)"
09/19/2018,104089-X,Heartland Video,MicroQ-1U-FR,Paid,1.00 ,60.00,60.00 
09/19/2018,104089-X,Heartland Video,MicroQ-S,Paid,1.00 ,746.25,746.25 
09/20/2018,104139-X,Heartland Video,Mi-16,Paid,2.00 ,"1,687.50","3,375.00 "
09/20/2018,104139-X,Heartland Video,RPS-12VDC40W,Paid,2.00 ,78.00,156.00 
09/21/2018,CM015169,Matrix,HDMI-1x2-II,Paid,2.00 ,105.00,210.00 
09/21/2018,285937,VMI Video,EDID-EW-H,Paid,1.00 ,63.75,63.75 
09/24/2018,9764,RIA Corporation,OG-SDI-HDTV-SET-1,Paid,5.00 ,280.00,"1,400.00 "
09/25/2018,5508,Gearhouse Broadcast,EVS-Set-1,Paid,4.00 ,525.00,"2,100.00 "
09/25/2018,5508,Gearhouse Broadcast,EVS-SET-1-II,Paid,1.00 ,675.00,675.00 
09/26/2018,OIC180418,OIC - USA,OIC-M802,Paid,1.00 ,"5,099.00","5,099.00 "
09/27/2018,27361,BZB Express,EDID-EW-H,Paid,1.00 ,63.75,63.75 
09/27/2018,DSI-171755-50010,Diversified Systems,KVM-SET-10,Paid,1.00 ,375.00,375.00 
09/27/2018,104227-X,Heartland Video,Mi-16,Paid,2.00 ,"1,687.50","3,375.00 "
09/28/2018,DSI-171710-112090,Diversified Systems,MFC-OG3-N,Paid,1.00 ,739.90,739.90 
09/28/2018,104154-X,Heartland Video,MicroQ-S,Paid,3.00 ,746.25,"2,238.75 "
,,,,,,,
10/01/2018,27386,BZB Express,EDID-EW-H,Paid,1.00 ,63.75,63.75 
10/02/2018,KHOU18-16589,Beck Associates,Mi-9-1U-FR,Paid,1.00 ,60.00,60.00 
10/02/2018,KHOU18-16589,Beck Associates,MiniDE-II,Paid,2.00 ,"1,987.50","3,975.00 "
10/02/2018,DSI-172200-111619,Diversified Systems,VD-Conv,Paid,1.00 ,195.00,195.00 
10/05/2018,104361-X,Heartland Video,Mi-16,Paid,5.00 ,"1,687.50","8,437.50 "
10/08/2018,17921,ABS-USA,DA-SDI-DE,Paid,3.00 ,637.50,"1,912.50 "
10/08/2018,17921,ABS-USA,DB25-AES-UNBL,Paid,3.00 ,63.75,191.25 
10/08/2018,8025337,Filmtools/VTP,DVI-XX-SC-RX,Paid,2.00 ,356.25,712.50 
10/08/2018,8025337,Filmtools/VTP,DVI-XX-SC-TX,Paid,2.00 ,356.25,712.50 
10/09/2018,139756,Avidex,HDM2.0-1x2-II,Paid,1.00 ,187.50,187.50 
10/09/2018,139756,Avidex,OG-DA-HDTV-SDI-II-SET-1,Paid,9.00 ,623.00,"5,607.00 "
10/09/2018,139957,Avidex,OGX-FR-CN-P,Paid,1.00 ,"1,962.92","1,962.92 "
10/09/2018,140385,Avidex,EDID-EW-H,Paid,10.00 ,63.75,637.50 
10/09/2018,APA100818-1,Streamline Solutions,DP-1x4,Paid,2.00 ,748.00,"1,496.00 "
10/10/2018,1523642,AVI-SPL,HDM-DP-UHD,Paid,2.00 ,300.00,600.00 
10/11/2018,140444,Avidex,EDID-EW-H,Paid,5.00 ,63.75,318.75 
10/12/2018,27489,BZB Express,HDMI-SR,Paid,4.00 ,26.25,105.00 
10/12/2018,27489,BZB Express,SCSI-DB9,Paid,2.00 ,40.00,80.00 
10/12/2018,8025769,Filmtools/VTP,DVI-XX-SC-RX,Paid,4.00 ,356.25,"1,425.00 "
10/12/2018,8025769,Filmtools/VTP,DVI-XX-SC-TX,Paid,4.00 ,356.25,"1,425.00 "
10/15/2018,286007,VMI Video,HDMI-1X4-II,Paid,1.00 ,195.00,195.00 
10/16/2018,104433-X,Heartland Video,Mi-16,Paid,1.00 ,"1,687.50","1,687.50 "
10/19/2018,140444,Avidex,EDID-EW-H,Paid,15.00 ,63.75,956.25 
10/19/2018,SQ-BG10171801,Lake Automation,DA-SDI-DE,Paid,1.00 ,722.50,722.50 
10/19/2018,SQ-BG10171801,Lake Automation,DB25-AA-BL,Paid,1.00 ,212.50,212.50 
10/22/2018,615813,Ford Audio-Video,HDMI-1x2-II,Paid,4.00 ,105.00,420.00 
10/23/2018,27576,BZB Express,EDID-EW-H,Paid,1.00 ,63.75,63.75 
10/23/2018,615907,Ford Audio-Video,HDMI-1x2-II,Paid,4.00 ,105.00,420.00 
10/23/2018,104663-X,Heartland Video,DA-HDTV-SDI,Paid,2.00 ,525.00,"1,050.00 "
10/24/2018,140888,Avidex,EDID-EW-H,Paid,2.00 ,63.75,127.50 
10/24/2018,104589-X,Heartland Video,DA-2HD,Paid,2.00 ,93.75,187.50 
10/25/2018,615995,Ford Audio-Video,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
10/25/2018,104551-X,Heartland Video,Mi-16,Paid,1.00 ,"1,687.50","1,687.50 "
,,,,,,,
11/01/2018,CM015169,Matrix,HDMI-1x2-II,Paid,1.00 ,105.00,105.00 
11/02/2018,141021,Avidex,Accessories:DC-48V-0.83A,Paid,1.00 ,50.00,50.00 
11/02/2018,212213,Ford Audio-Video,HDMI-1x2-II-TS,Paid,4.00 ,105.00,420.00 
12/14/2018,212213,Ford Audio-Video,HDMI-1x2-II-TS,Paid,(3.00),105.00,(315.00)
11/02/2018,120535,SPINITAR,EDID-EW-H,Paid,50.00 ,63.75,"3,187.50 "
11/05/2018,PO1575888,Charter,DE-16,Unpaid,2.00 ,"14,398.20","28,796.40 "
11/05/2018,PO1575888,Charter,HDMI-1-R,Unpaid,2.00 ,99.00,198.00 
11/05/2018,PO1575888,Charter,HDMI-ADPT,Unpaid,32.00 ,36.00,"1,152.00 "
11/05/2018,212213,Ford Audio-Video,HDMI-1x2-II-TS,Paid,0.00 ,105.00,0.00 
11/06/2018,616449,Ford Audio-Video,HDMI-1x2-II-TS,Paid,1.00 ,105.00,105.00 
11/06/2018,104734-X,Heartland Video,HDMI-1-R,Paid,1.00 ,82.50,82.50 
11/06/2018,104734-X,Heartland Video,LX-12HD,Paid,1.00 ,"5,775.00","5,775.00 "
11/06/2018,2560,Triton Technology Solutions,US-3500,Paid,1.00 ,"1,125.00","1,125.00 "
11/07/2018,17969,ABS-USA,HDBT-SET-3,Paid,1.00 ,300.00,300.00 
11/07/2018,0071281,Sound Image,DA-HDTV-SDI,Paid,1.00 ,525.00,525.00 
11/08/2018,104851-X,Heartland Video,DA-HDTV-SDI,Paid,3.00 ,525.00,"1,575.00 "
