Date,PONumber,Name,Item,Paid,Qty,Sales Price,Amount
7/12/2018,DSI-165177-111863,Diversified Systems,OG3-FR-CN-P,Paid,1,"2,467.50","2,467.50"
7/12/2018,DSI-165177-111863,Diversified Systems,OG-SDI-HDTV-SET-1,Paid,2,280,560
7/12/2018,DSI-165177-111863,Diversified Systems,OG-US-4000-SET-1,Paid,8,"1,750.00","14,000.00"
7/12/2018,DSI-165177-111863,Diversified Systems,PS-OG3,Paid,1,547.4,547.4
7/13/2018,102914-Y,Heartland Video,DA-SDI-HDTV-II,Paid,1,221.25,221.25
7/17/2018,1494727,AVI-SPL,DA-2HD,Paid,1,93.75,93.75
7/17/2018,1494727,AVI-SPL,DA-HDTV-SDI,Paid,1,525,525
7/17/2018,1494727,AVI-SPL,DA-SDI-HDTV-II,Paid,2,221.25,442.5
7/17/2018,1494727,AVI-SPL,DVI-1-SR,Paid,4,26.25,105
7/17/2018,1494727,AVI-SPL,HDMI-1X8-II,Paid,4,270,"1,080.00"
7/17/2018,1494727,AVI-SPL,LX-32HD,Paid,1,"15,050.00","15,050.00"
7/17/2018,1494727,AVI-SPL,Micro-4K-DP,Paid,1,"1,496.25","1,496.25"
7/17/2018,1494727,AVI-SPL,OG-US-3500-SET-1,Paid,5,"1,260.00","6,300.00"
7/17/2018,1494727,AVI-SPL,OG-US-4000-SET-1,Paid,3,"1,750.00","5,250.00"
7/17/2018,1494727,AVI-SPL,US-3500,Paid,1,"1,125.00","1,125.00"
7/19/2018,104220,"VTP/MTSU, USA",HDM2.0-UHD-UDC,Paid,3,221.25,663.75
7/20/2018,2523,Triton Technology Solutions,DA-2HD,Paid,1,93.75,93.75
7/23/2018,UL18-16333,Beck Associates,Crescent 4K,Paid,1,"1,725.00","1,725.00"
7/23/2018,UL18-16333,Beck Associates,RPS-LE4,Paid,1,110,110
7/23/2018,611507,Ford Audio-Video,HDM2.0-1x4,Paid,1,300,300
7/23/2018,9675,RIA Corporation,DA-HDTV-SDI,Paid,2,525,"1,050.00"
7/25/2018,26734,BZB Express,RJ45HDMIF,Paid,2,18.75,37.5
7/26/2018,DSI-165925-111619,Diversified Systems,OG3-FR-C-P,Paid,1,"1,225.00","1,225.00"
7/26/2018,DSI-165925-111619,Diversified Systems,OG-SDI-HDTV-SET-1,Paid,2,280,560
7/26/2018,DSI-165925-111619,Diversified Systems,OG-US-4000-SET-1,Paid,4,"1,750.00","7,000.00"
7/26/2018,DSI-165925-111619,Diversified Systems,PS-OG3,Paid,1,547.4,547.4
7/27/2018,138106,Avidex,EDID-EW-H,Paid,3,63.75,191.25
7/27/2018,DSI-166938-111808,Diversified Systems,US-3500,Paid,1,"1,125.00","1,125.00"
7/27/2018,611818,Ford Audio-Video,DA-SDI-HDTV-II,Paid,3,221.25,663.75
7/27/2018,103164-X,Heartland Video,Mi-16#,Paid,1,"3,375.00","3,375.00"
7/30/2018,103044-X,Heartland Video,LE-16HD,Paid,1,"5,997.00","5,997.00"
7/31/2018,242-76,CBT Systems,OG-US-3500-SET-1,Paid,3,"1,440.00","4,320.00"
,,,,,,,
8/1/2018,138298,Avidex,HDM2.0-1x2-II,Paid,2,187.5,375
8/1/2018,104246,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,12,356.25,"4,275.00"
8/3/2018,DSI-167155-SO8969,Diversified Systems,US-3500,Paid,1,"1,125.00","1,125.00"
8/6/2018,PPO-00898,Fuse Technical Group LLC,OG-Mi-9+-SET-1,Paid,1,976.5,976.5
8/9/2018,1494727,AVI-SPL,HDMI-1x4,Paid,1,225,225
8/9/2018,103069-X,Heartland Video,OG-DA-8HD-II-SET-1,Paid,3,346.5,"1,039.50"
8/9/2018,103069-X,Heartland Video,OGX-FR-C-P,Paid,1,"1,420.02","1,420.02"
8/9/2018,103069-X,Heartland Video,PS-OGX,Paid,1,645.82,645.82
8/13/2018,42326AMJW,Omega,DA-8HD,Paid,1,262.5,262.5
8/13/2018,42327MFJW,Omega,DA-HDTV-SDI,Paid,2,525,"1,050.00"
8/14/2018,138656,Avidex,DA-HDTV-SDI,Paid,6,525,"3,150.00"
8/14/2018,16032,Colorado Studios,DA-2HD,Paid,2,81.25,162.5
8/14/2018,103440-X,Heartland Video,HDMI-1-R,Paid,2,82.5,165
8/14/2018,104248,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,12,356.25,"4,275.00"
8/15/2018,1507667,AVI-SPL,HDM2.0-1x2,Paid,1,150,150
8/15/2018,KHOU18-16428,Beck Associates,DA-HDTV-SDI,Paid,6,525,"3,150.00"
8/15/2018,KHOU18-16428,Beck Associates,OG-DA-HDTV-SDI-II-SET-1,Paid,2,623,"1,246.00"
8/15/2018,103274-X,Heartland Video,Mi-9+,Paid,1,"1,316.25","1,316.25"
8/15/2018,103274-X,Heartland Video,MX-32,Paid,1,"9,000.00","9,000.00"
8/15/2018,103432-X,Heartland Video,DA-SDI-HDTV-II,Paid,1,221.25,221.25
8/20/2018,612902,Ford Audio-Video,HDMI-1x2-II,Paid,1,105,105
8/22/2018,17764,ABS-USA,CC-License-Mi-16,Paid,1,375,375
8/22/2018,17764,ABS-USA,Mi-16#,Paid,1,"3,150.00","3,150.00"
8/22/2018,104338,"VTP/MTSU, USA",DVI-XX-SC-RX,Paid,6,356.25,"2,137.50"
8/22/2018,104338,"VTP/MTSU, USA",DVI-XX-SC-TX,Paid,2,356.25,712.5
8/24/2018,103615-Y,Heartland Video,DA-SDI-HDTV-II,Paid,1,221.25,221.25
8/24/2018,CM014864,Matrix,DA-HDTV-SDI,Paid,1,525,525
8/27/2018,DEN-PO-668,Digitiqe Denver,HDMI-PHR,Paid,9,52,468
11/8/2018,DEN-PO-668,Sound Image,HDMI-PHR,Paid,-9,52,-468
11/8/2018,DEN-PO-668,Sound Image,HDMI-PHR,Paid,-9,52,-468
8/27/2018,DEN-PO-668,Digitiqe Denver,W-3x3,Paid,1,"3,200.00","3,200.00"
8/28/2018,1443057,Charter,Accessories:DC 5V 1.5A - US,Unpaid,8,25,200
8/28/2018,1443057,Charter,DE-16,Unpaid,2,"15,998.00","31,996.00"
8/28/2018,1443057,Charter,HDMI-1-R,Unpaid,8,600,"4,800.00"
8/28/2018,1443057,Charter,HDMI-ADPT,Unpaid,16,40,640
8/28/2018,DSI-167076-111619,Diversified Systems,OG-US-4000-RM,Unpaid,1,210,210
8/29/2018,638593,AVI Systems,DA-HDTV-SDI,Paid,10,525,"5,250.00"
8/29/2018,612814,Ford Audio-Video,T#-48x4-4RU-H,Paid,1,"37,050.00","37,050.00"
8/31/2018,KW180830037,B&H Photo - Video,OG-US-3500-SET-1,Unpaid,3,"1,350.00","4,050.00"
8/31/2018,DSI-169966-111619,Diversified Systems,OG-US-3500-SET-1,Unpaid,1,"1,260.00","1,260.00"
8/31/2018,103721-X,Heartland Video,DA-HDTV-SDI,Paid,2,525,"1,050.00"
8/31/2018,36163,PRECO,DA-HDTV-SDI,Paid,2,525,"1,050.00"
8/31/2018,2538,Triton Technology Solutions,DA-HDTV-SDI,Paid,2,525,"1,050.00"
10/19/2018,2538,Triton Technology Solutions,DA-HDTV-SDI,Paid,-2,525,"-1,050.00"
,,,,,,,
9/5/2018,1016072,CCS Presentation Systems,DA-HDTV-SDI,Paid,3,525,"1,575.00"
9/5/2018,DSI-170007-112295,Diversified Systems,HDM2.0-1x2-II,Paid,5,187.5,937.5
9/5/2018,103673-X,Heartland Video,DA-2HDX16-1RU,Paid,1,"1,500.00","1,500.00"
9/5/2018,103829-X,Heartland Video,DA-2HD,Paid,5,93.75,468.75
9/7/2018,DSI-167076-111619,Diversified Systems,OG-US-4000-RM,Unpaid,1,210,210
9/7/2018,36164,PRECO,MiniDE-II,Paid,1,"1,987.50","1,987.50"
9/10/2018,104302,Filmtools/VTP,DVI-XX-SC-TX,Paid,8,356.25,"2,850.00"
9/10/2018,2467,"GVision-USA, Inc.",DE-8,Paid,1,"5,098.80","5,098.80"
9/10/2018,OIC180415,OIC - USA,OIC-M802,Paid,1,"5,099.00","5,099.00"
9/11/2018,DSI-166695-112090,Diversified Systems,OG-SDI-HDTV-SET-1,Paid,2,280,560
9/11/2018,DSI-166695-112090,Diversified Systems,OG-US-4000-SET-1,Paid,8,"1,750.00","14,000.00"
9/11/2018,DSI-166695-112090,Diversified Systems,OGX-FR-C-P,Paid,1,"1,420.02","1,420.02"
9/11/2018,DSI-166695-112090,Diversified Systems,PS-OGX,Paid,1,645.82,645.82
9/11/2018,DSI-166695-112090,Diversified Systems,US-3500,Paid,1,"1,125.00","1,125.00"
11/1/2018,DSI-166695-112090,Diversified Systems,US-3500,Paid,-1,"1,125.00","-1,125.00"
9/11/2018,2473,"GVision-USA, Inc.",HDMI-1-R,Paid,1,82.5,82.5
9/11/2018,285897,VMI Video,HDBT-1-R,Paid,6,187.5,"1,125.00"
9/11/2018,285897,VMI Video,HDBT-1x8,Paid,1,"1,900.00","1,900.00"
9/12/2018,DSI-166711-112144,Diversified Systems,OG-SDI-HDTV-SET-1,Unpaid,6,280,"1,680.00"
9/12/2018,DSI-166711-112144,Diversified Systems,OG-US-3500-SET-1,Unpaid,1,"1,260.00","1,260.00"
9/12/2018,DSI-166711-112144,Diversified Systems,OG-US-4000-SET-1,Unpaid,8,"1,750.00","14,000.00"
9/12/2018,DSI-166711-112144,Diversified Systems,OGX-FR-C-P,Unpaid,2,"1,420.02","2,840.04"
9/12/2018,DSI-166711-112144,Diversified Systems,PS-OGX,Unpaid,2,645.82,"1,291.64"
9/12/2018,DSI-167177-112255,Diversified Systems,OG-US-4000-SET-1,Unpaid,4,"1,750.00","7,000.00"
9/12/2018,DSI-167177-112255,Diversified Systems,OG-US-4000-SET-1,Unpaid,4,"1,750.00","7,000.00"
9/12/2018,DSI-167177-112255,Diversified Systems,OGX-FR-C-P,Unpaid,1,"1,420.02","1,420.02"
9/12/2018,DSI-167177-112255,Diversified Systems,OGX-FR-C-P,Unpaid,1,"1,420.02","1,420.02"
9/12/2018,DSI-167177-112255,Diversified Systems,PS-OGX,Unpaid,1,645.82,645.82
9/12/2018,DSI-167177-112255,Diversified Systems,PS-OGX,Unpaid,1,645.82,645.82
9/13/2018,8024380,Filmtools/VTP,Mi-16#,Paid,1,"3,375.00","3,375.00"
9/13/2018,8024380,Filmtools/VTP,RPS-12VDC40W,Paid,1,78,78
9/13/2018,104004-X,Heartland Video,Mi-16,Paid,1,"1,687.50","1,687.50"
9/13/2018,104004-X,Heartland Video,RPS-12VDC40W,Paid,1,78,78
9/14/2018,641352,AVI Systems,HDMI-1x2-II,Paid,1,105,105
9/14/2018,688201,Tower,OG-SDI-HDTV-SET-1,Paid,2,280,560
9/17/2018,DSI-170421-111779,Diversified Systems,OG-MicroQ-SET-1,Paid,1,896.25,896.25
9/18/2018,404028-125,Intent Digital,DA-HDTV-SDI,Paid,1,525,525
9/18/2018,4706,Peak Media,OG-DA-HDTV-SDI-II-SET-2,Paid,5,"1,176.00","5,880.00"
9/18/2018,4706,Peak Media,OG-SDI-HDTV-SET-1,Paid,26,280,"7,280.00"
11/8/2018,4706,Peak Media,OG-SDI-HDTV-SET-1,Paid,-26,280,"-7,280.00"
9/19/2018,104089-X,Heartland Video,MicroQ-1U-FR,Paid,1,60,60
9/19/2018,104089-X,Heartland Video,MicroQ-S,Paid,1,746.25,746.25
9/20/2018,104139-X,Heartland Video,Mi-16,Paid,2,"1,687.50","3,375.00"
9/20/2018,104139-X,Heartland Video,RPS-12VDC40W,Paid,2,78,156
9/21/2018,CM015169,Matrix,HDMI-1x2-II,Paid,2,105,210
9/21/2018,285937,VMI Video,EDID-EW-H,Paid,1,63.75,63.75
9/24/2018,9764,RIA Corporation,OG-SDI-HDTV-SET-1,Paid,5,280,"1,400.00"
9/25/2018,5508,Gearhouse Broadcast,EVS-Set-1,Paid,4,525,"2,100.00"
9/25/2018,5508,Gearhouse Broadcast,EVS-SET-1-II,Paid,1,675,675
9/26/2018,OIC180418,OIC - USA,OIC-M802,Paid,1,"5,099.00","5,099.00"
9/27/2018,27361,BZB Express,EDID-EW-H,Paid,1,63.75,63.75
9/27/2018,DSI-171755-50010,Diversified Systems,KVM-SET-10,Paid,1,375,375
9/27/2018,104227-X,Heartland Video,Mi-16,Paid,2,"1,687.50","3,375.00"
9/28/2018,DSI-171710-112090,Diversified Systems,MFC-OG3-N,Paid,1,739.9,739.9
9/28/2018,104154-X,Heartland Video,MicroQ-S,Paid,3,746.25,"2,238.75"
,,,,,,,
10/1/2018,27386,BZB Express,EDID-EW-H,Paid,1,63.75,63.75
10/2/2018,KHOU18-16589,Beck Associates,Mi-9-1U-FR,Paid,1,60,60
10/2/2018,KHOU18-16589,Beck Associates,MiniDE-II,Paid,2,"1,987.50","3,975.00"
10/2/2018,DSI-172200-111619,Diversified Systems,VD-Conv,Paid,1,195,195
10/5/2018,104361-X,Heartland Video,Mi-16,Paid,5,"1,687.50","8,437.50"
10/8/2018,17921,ABS-USA,DA-SDI-DE,Paid,3,637.5,"1,912.50"
10/8/2018,17921,ABS-USA,DB25-AES-UNBL,Paid,3,63.75,191.25
10/8/2018,8025337,Filmtools/VTP,DVI-XX-SC-RX,Paid,2,356.25,712.5
10/8/2018,8025337,Filmtools/VTP,DVI-XX-SC-TX,Paid,2,356.25,712.5
10/9/2018,139756,Avidex,HDM2.0-1x2-II,Paid,1,187.5,187.5
10/9/2018,139756,Avidex,OG-DA-HDTV-SDI-II-SET-1,Paid,9,623,"5,607.00"
10/9/2018,139957,Avidex,OGX-FR-CN-P,Paid,1,"1,962.92","1,962.92"
10/9/2018,140385,Avidex,EDID-EW-H,Paid,10,63.75,637.5
10/9/2018,APA100818-1,Streamline Solutions,DP-1x4,Paid,2,748,"1,496.00"
10/10/2018,1523642,AVI-SPL,HDM-DP-UHD,Paid,2,300,600
10/11/2018,140444,Avidex,EDID-EW-H,Paid,5,63.75,318.75
10/12/2018,27489,BZB Express,HDMI-SR,Paid,4,26.25,105
10/12/2018,27489,BZB Express,SCSI-DB9,Paid,2,40,80
10/12/2018,8025769,Filmtools/VTP,DVI-XX-SC-RX,Paid,4,356.25,"1,425.00"
10/12/2018,8025769,Filmtools/VTP,DVI-XX-SC-TX,Paid,4,356.25,"1,425.00"
10/15/2018,286007,VMI Video,HDMI-1X4-II,Paid,1,195,195
10/16/2018,104433-X,Heartland Video,Mi-16,Paid,1,"1,687.50","1,687.50"
10/19/2018,140444,Avidex,EDID-EW-H,Paid,15,63.75,956.25
10/19/2018,SQ-BG10171801,Lake Automation,DA-SDI-DE,Paid,1,722.5,722.5
10/19/2018,SQ-BG10171801,Lake Automation,DB25-AA-BL,Paid,1,212.5,212.5
10/22/2018,615813,Ford Audio-Video,HDMI-1x2-II,Paid,4,105,420
10/23/2018,27576,BZB Express,EDID-EW-H,Paid,1,63.75,63.75
10/23/2018,615907,Ford Audio-Video,HDMI-1x2-II,Paid,4,105,420
10/23/2018,104663-X,Heartland Video,DA-HDTV-SDI,Paid,2,525,"1,050.00"
10/24/2018,140888,Avidex,EDID-EW-H,Paid,2,63.75,127.5
10/24/2018,104589-X,Heartland Video,DA-2HD,Paid,2,93.75,187.5
10/25/2018,615995,Ford Audio-Video,HDMI-1x2-II,Paid,1,105,105
10/25/2018,104551-X,Heartland Video,Mi-16,Paid,1,"1,687.50","1,687.50"
,,,,,,,
11/1/2018,CM015169,Matrix,HDMI-1x2-II,Paid,1,105,105
11/2/2018,141021,Avidex,Accessories:DC-48V-0.83A,Paid,1,50,50
11/2/2018,212213,Ford Audio-Video,HDMI-1x2-II-TS,Paid,4,105,420
12/14/2018,212213,Ford Audio-Video,HDMI-1x2-II-TS,Paid,-3,105,-315
11/2/2018,120535,SPINITAR,EDID-EW-H,Paid,50,63.75,"3,187.50"
11/5/2018,PO1575888,Charter,DE-16,Unpaid,2,"14,398.20","28,796.40"
11/5/2018,PO1575888,Charter,HDMI-1-R,Unpaid,2,99,198
11/5/2018,PO1575888,Charter,HDMI-ADPT,Unpaid,32,36,"1,152.00"
11/5/2018,212213,Ford Audio-Video,HDMI-1x2-II-TS,Paid,0,105,0
11/6/2018,616449,Ford Audio-Video,HDMI-1x2-II-TS,Paid,1,105,105
11/6/2018,104734-X,Heartland Video,HDMI-1-R,Paid,1,82.5,82.5
11/6/2018,104734-X,Heartland Video,LX-12HD,Paid,1,"5,775.00","5,775.00"
11/6/2018,2560,Triton Technology Solutions,US-3500,Paid,1,"1,125.00","1,125.00"
11/7/2018,17969,ABS-USA,HDBT-SET-3,Paid,1,300,300
11/7/2018,71281,Sound Image,DA-HDTV-SDI,Paid,1,525,525
11/8/2018,104851-X,Heartland Video,DA-HDTV-SDI,Paid,3,525,"1,575.00"
11/12/2018,27728,BZB Express,HDMI-SET-2,Paid,1,157.5,157.5
11/12/2018,616851,Ford Audio-Video,HDMI-1x2-II,Paid,1,105,105
11/12/2018,CM015632,Matrix,HDMI-1x2-II,Paid,4,105,420
11/13/2018,141353,Avidex,HDBT-1-RAP,Paid,1,225,225
11/13/2018,27777,BZB Express,EDID-EW-H,Paid,2,63.75,127.5
11/13/2018,616925,Ford Audio-Video,HDMI-1x2-II,Paid,1,105,105
11/14/2018,PO1556918,Charter,DE-16,Unpaid,2,"14,398.20","28,796.40"
11/14/2018,PO1556918,Charter,HDMI-1-R,Unpaid,2,99,198
11/14/2018,PO1556918,Charter,HDMI-ADPT,Unpaid,32,36,"1,152.00"
11/16/2018,27846,BZB Express,HDBT-SET-1,Paid,1,375,375
11/19/2018,27867,BZB Express,DA-4HD,Paid,4,187.5,750
11/19/2018,27867,BZB Express,SDI-CVBS-S,Paid,1,315,315
11/19/2018,4790,Peak Media,OG-DA-HDTV-SDI-II-SET-2,Paid,1,"1,176.00","1,176.00"
11/21/2018,AAAO3069-03A,Bock Technologies Inc.,DA-HDTV-SDI,Paid,1,560,560
11/21/2018,AAAO3069-03A,Bock Technologies Inc.,OG-DA-HDTV-SDI-II-SET-1,Paid,3,667.5,"2,002.50"
11/21/2018,105122-X,Heartland Video,DA-2HD,Paid,4,93.75,375
11/21/2018,105122-X,Heartland Video,DA-4HD,Paid,2,187.5,375
11/23/2018,SQ-BG11291801,Lake Automation,DA-SDI-DE,Paid,2,722.5,"1,445.00"
11/23/2018,SQ-BG11291801,Lake Automation,DB25-AA-BL,Paid,3,212.5,637.5
11/27/2018,27847,BZB Express,HDBT-SET-2,Paid,1,450,450
11/27/2018,286314,VMI Video,DA-HDTV-SDI,Paid,1,525,525
11/28/2018,617513,Ford Audio-Video,HDMI-1x2-II-TS,Unpaid,2,105,210
11/28/2018,617514,Ford Audio-Video,HDMI-1x2-II-TS,Paid,1,105,105
11/29/2018,10681,BKW,HDMI-1x2-II,Paid,1,105,105
11/29/2018,105088-X,Heartland Video,LE-16HD,Paid,1,"6,996.50","6,996.50"
11/30/2018,105231-X,Heartland Video,Mi-16,Paid,1,"1,687.50","1,687.50"
11/30/2018,105231-X,Heartland Video,RPS-12VDC40W,Paid,1,78,78
11/30/2018,CM015169,Matrix,HDMI-1x2-II,Unpaid,-1,105,-105
,,,,,,,
12/3/2018,141754,Avidex,HDM2.0-1x2-II-TS,Unpaid,1,187.5,187.5
12/3/2018,141754,Avidex,OG-DA-HDTV-SDI-II-SET-1,Unpaid,1,623,623
12/3/2018,CLE18-16859,Beck Associates,DA-SDI-HDTV-II,Unpaid,2,221.25,442.5
12/3/2018,CLE18-16859,Beck Associates,W-3x3,Unpaid,2,"3,000.00","6,000.00"
12/3/2018,8028702,Filmtools/VTP,DA-SDI-DE,Unpaid,1,637.5,637.5
12/3/2018,8028702,Filmtools/VTP,DB25-AES-UNBL,Unpaid,1,63.75,63.75
12/7/2018,CAPO162704,Electrosonic,DP-1x4,Unpaid,1,880,880
12/7/2018,IMTO18273,"Integrated Media Technologies, Inc.",DA-HDTV-SDI,Paid,8,596.6,"4,772.80"
12/10/2018,105370-X,Heartland Video,DA-HDTV-SDI,Unpaid,2,525,"1,050.00"
12/13/2018,8029269,Filmtools/VTP,DB25-AA-UNBL,Unpaid,1,93.75,93.75
12/14/2018,105350-X,Heartland Video,Hardware Upgrade,Unpaid,1,"1,715.00","1,715.00"
12/18/2018,142355,Avidex,EDID-EW-H,Unpaid,2,63.75,127.5
12/18/2018,142362,Avidex,EDID-EW-H,Unpaid,24,63.75,"1,530.00"
12/20/2018,PO18APAN01,High Resolution Engineering,DP-1x2-II,Paid,4,360,"1,440.00"
12/21/2018,105582-Y,Heartland Video,HDMI-1-E,Unpaid,2,75,150
12/21/2018,105582-Y,Heartland Video,HDMI-1-R,Unpaid,2,82.5,165
12/26/2018,142615,Avidex,RJ45DVIF,Unpaid,4,18.75,75
