Status,Progress,Duration (in seconds),Finished,RecordedDate,VIDCODE,ID,describe,ONEW_1,ONEW_2,ONEW_3,ONEW_4,ONEW_5,ONEW_6,ONEW_7,ONEW_8,ONEW_9,ONEW_10,ONEW_11,ONEW_12,ONEW_13,ONEW_14,AWEsSml_1,AWEsSml_2,AWEsSml_3,AWEsSml_4,AWEsSml_5,AWEsSml_AVG,AWEstime_1,AWEstime_2,AWEstime_3,AWEstime_4,AWEstime_5,AWEstime_AVG,AWEsCNCT_1,AWEsCNCT_2,AWEsCNCT_3,AWEsCNCT_4,AWEsCNCT_5,AWEsCNCT_AVG,AWEsVast_1,AWEsVast_2,AWEsVast_3,AWEsVast_4,AWEsVast_5,AWEsVast_AVG,AWEsPHYS_1,AWEsPHYS_2,AWEsPHYS_3,AWEsPHYS_4,AWEsPHYS_5,AWEsPHYS_AVG,AWEsNFA_1,AWEsNFA_2,AWEsNFA_3,AWEsNFA_4,AWEsNFA_5,AWEsNFA_AVG,AWE_AVG,SRISmodE_1,RCSRISmodE_1,SRISmodE_2,RCSRISmodE_2,SRISmodE_3,SRISmodE_4,RCSRISmodE_4,SRISmodE_5,SRISmodE_6,SRISmodE_AVG,SRISmodI_1,SRISmodI_2,RCSRISmodI_2,SRISmodI_3,SRISmodI_4,RCSRISmodI_4,SRISmodI_5,RCSRISmodI_5,SRISmodI_6,RCSRISmodI_6,SRISmodI_7,RCSRISmodI_7,SRISmodI_8,SRISmodI_AVG,INTRSPC_1,INTRSPC_2,INTRSPC_3,INTRSPC_4,INTRSPC_5,INTRSPC_6,INTRSPC_AVG,VIDA_1,VIDA_2,VIDA_3,VIDA_4,VIDA_5,VIDA_6,VIDA_AVG,DISTRAC1_1,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_AVG,CRTYR,CRTSEM,AGEyr,brthyrentr,AGEmon,SCHLYR,SCHLYR_5_TEXT,SEX,Ethncty,Ethncty_3_TEXT,RACE,RACE_8_TEXT,MARRY,PREVPAR,SEENIT,ProSoc
0,100,1578,1,11/12/2019 19:15,5,11126454520,While watching this presentation I felt sadness the children who where killed and effected by the Holocaust. I could understand the actions of the woman who helped to save so many children. I could feel the humbleness and respect she had in recounting her actions in saving those children. ,6,6,2,1,5,2,5,2,4,6,3,5,7,7,4,3,5,5,5,4.4,5,4,3,3,5,4,3,3,3,5,4,3.6,5,6,6,6,6,5.8,5,4,3,3,5,4,5,4,6,3,6,4.8,4.43,2,6,2,6,7,5,3,6,4,5.33,6,2,6,6,5,3,3,5,3,5,5,3,4,4.75,2,3,5,6,4,5,4.17,5,6,4,1,1,5,3.67,1,5,6,7,6,4,6,5.67,4,1,6,.,12,1,.,2,2,.,1,.,3,2,.,1
0,100,2299,1,11/12/2019 19:16,5,11126455869,"At first I felt curious about heroes and why she thought of herself as normal. Then as the video continued I felt sad and weighed down, especially as I saw the pictures of the starving children. I felt humbled at how small my problems are. Then as I heard about the woman helping the children I felt a strong respect for her.",7,4,2,6,5,1,6,4,4,6,2,7,7,7,1,1,1,1,6,2,5,5,5,5,6,5.2,5,4,4,6,3,4.4,5,5,5,5,4,4.8,2,2,1,2,4,2.2,3,5,6,5,6,5,3.93,3,5,2,6,7,6,2,6,7,5.5,7,2,6,4,2,6,2,6,1,7,1,7,6,6.13,6,7,4,5,5,5,5.33,4,7,4,1,1,7,4,1,6,7,7,7,5,7,6.5,4,1,9,.,3,2,.,2,2,.,1,.,3,2,.,2
0,100,1618,1,11/12/2019 19:16,5,11126454568,"Throughout the presentation I felt great pangs of sorrow. I felt great love towards the children that suffered and died. I felt great understanding for the comment that she wished she could have done more, because the number she saved would still pale in comparison to the number that she could not save. I felt anger that the event occurred in the first place. I also felt hope and reassurance in the fact that the actions of so few can save so many. Even one child saved is a success. 
Had I been there in the ghetto I would have felt the same way as the narrator in that even one child that could not be saved is too many. That the actions of only a few are not enough. It is good to wish to do more for a righteous cause, there needs to be more that take such action. ",7,1,5,1,5,5,7,5,5,7,5,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,6,6,6,6,6,6,7,6,7,7,5,6.4,5,5,4,5,5,4.8,2,3,2,2,2,2.2,4.07,1,7,1,7,7,1,7,7,7,7,6,1,7,6,3,5,3,5,1,7,1,7,6,6.13,7,7,4,7,3,3,5.17,5,6,5,1,1,7,4.17,1,5,7,6,7,6,7,6.33,4,1,15,.,6,3,.,1,2,.,7,.,1,2,.,1
0,100,1948,1,11/12/2019 19:17,5,11126458316,"While watching the beginning of the video, I felt a little bit of hurt and sadness inside of me, in addition to disappointment because of how people treated others. However, later on I also felt gratitude and hope for humanity in my heart because of the good that the woman did for others. ",6,2,1,1,5,5,7,4,6,6,5,7,7,7,3,6,6,6,7,5.6,6,6,6,6,7,6.2,7,6,6,7,6,6.4,7,7,7,7,7,7,3,7,3,7,6,5.2,3,2,2,3,6,3.2,5.6,1,7,1,7,7,2,6,7,7,6.83,6,3,5,5,6,2,5,3,5,3,6,2,6,4,3,5,6,7,6,7,5.67,5,7,6,2,1,7,4.67,2,6,7,5,7,5,7,6.17,4,1,9,.,5,3,.,2,2,.,1,.,1,2,.,2
0,100,2459,1,11/12/2019 19:18,5,11126456014,"I felt bad for the children. I also put myself in her shoes and I don't think I would have been as brave as her. i felt sad and nervous at first but as the video went on, I was amazed by her courage. ",6,6,5,1,5,3,6,5,4,6,5,5,7,7,3,5,6,6,6,5.2,7,7,6,6,6,6.4,5,3,5,6,6,5,6,7,6,7,6,6.4,5,1,1,1,5,2.6,6,7,7,5,5,6,5.27,3,5,1,7,5,3,5,5,5,5.33,5,6,2,3,6,2,2,6,5,3,2,6,5,4,5,6,3,7,7,5,5.5,5,5,5,5,1,5,4.33,2,6,6,5,6,3,7,5.5,4,1,6,.,6,4,.,2,2,.,1,.,2,2,.,1
0,100,2014,1,11/12/2019 19:18,5,11126452937,At the beginning of the video I felt at peace and then curious when the woman was describing the nature of what she did. I felt uneasy and sad as the ghetto was described and I felt a form of fear as the woman explained how children were marched to their deaths. I began to feel a bit of hope or relief when she began to describe rescue efforts for the children but still sad. When it showed photos of the prison and a video of a Nazi solider I began to feel fear and uneasy again. When the video showed the woman at the end and informed us of the many children she saved I felt a relief and more at peace.,5,7,6,5,7,5,7,3,4,7,2,7,7,7,5,2,2,2,2,2.6,6,2,2,2,2,2.8,2,6,2,6,2,3.6,2,2,2,6,2,2.8,1,1,1,1,1,1,1,1,1,1,1,1,2.3,5,3,6,2,5,7,1,5,6,3.67,6,4,4,6,5,3,2,6,3,5,3,5,5,5,2,2,2,6,3,2,2.83,1,5,2,1,1,6,2.67,1,5,7,7,7,7,7,6.67,4,1,7,.,5,2,.,2,2,.,1,.,3,2,.,2
0,100,2190,1,11/12/2019 19:18,5,11126454039,"When I saw the video, my heart was heavy and I became sad. Then I started thinking are we going to watch sad video. Watching kids dying  and getting stave made me really sad and I am grateful some of those kids were save by a single lady.",1,4,1,4,7,1,7,3,4,6,3,6,6,7,5,5,6,6,4,5.2,4,4,4,4,4,4,4,4,6,6,6,5.2,5,6,6,6,5,5.6,6,6,5,6,6,5.8,6,6,6,6,5,5.8,5.27,5,3,2,6,6,3,5,6,6,5.33,4,5,3,4,6,2,5,3,2,6,2,6,4,4,6,6,5,6,7,4,5.67,4,4,4,3,1,4,3.33,2,4,7,4,6,6,6,5.5,4,1,20,.,8,4,.,2,3,asian,5,.,2,2,.,2
0,100,2481,1,11/12/2019 19:19,5,11126451395,"I felt respect for the woman's feelings that helping those children was not the heroic thing to do, simply the right thing that anybody and everybody should do.
I also felt empathy for her fear living in war time Poland which must have been very scary",4,4,2,2,3,3,3,5,1,5,1,7,6,6,2,2,2,2,2,2,1,1,2,5,1,2,3,3,3,3,3,3,5,5,5,5,5,5,1,2,1,1,2,1.4,1,1,1,1,1,1,2.4,1,7,1,7,6,6,2,6,5,5.5,5,1,7,6,1,7,1,7,1,7,1,7,7,6.63,3,3,3,2,2,2,2.5,5,6,5,1,1,7,4.17,1,4,4,2,7,5,4,4.33,4,1,10,.,3,1,.,1,3,Caucasian,1,.,3,2,.,1
0,100,1471,1,11/12/2019 19:55,5,111272159,While I watched the presentation I felt a sense of honor for the lady the story was about. I was proud of her for what she had done. I also felt sympathy for the burden she felt like she was carrying during the war and that it was not enough. I understood that nothing could seem like enough when it comes to saving lives.,6,5,3,5,2,4,6,7,2,5,5,6,6,7,2,2,2,2,2,2,5,4,3,3,3,3.6,3,3,3,5,3,3.4,6,5,6,6,6,5.8,4,4,4,5,7,4.8,6,2,5,2,5,4,3.93,2,6,2,6,6,2,6,6,6,6,6,4,4,4,4,4,3,5,3,5,4,4,4,4.5,3,3,2,6,6,4,4,4,6,5,3,2,6,4.33,1,6,5,5,5,5,5,5.17,4,1,9,.,2,2,.,1,2,.,1,.,3,2,.,2
0,100,1898,1,11/12/2019 19:55,5,111276716,"It was a sobering video. I was taken back and imagined subconciously what it would have been like for me to be in that womans position. it made me calm, but made my heart beat loud and deep. a lot of emotion and feeling went into watching it. a lot was felt. Sad, sorrowful, and yet grateful for my circumstance now and for good people like that woman. ",6,4,1,1,1,2,5,2,2,2,1,5,6,6,2,6,6,4,5,4.6,6,6,6,4,5,5.4,5,4,4,6,4,4.6,5,6,5,6,5,5.4,4,5,3,4,3,3.8,2,2,2,2,5,2.6,4.4,3,5,3,5,6,4,4,5,5,5,5,2,6,4,4,4,5,3,5,3,5,3,3,3.88,4,4,4,7,4,4,4.5,5,5,4,3,1,6,4,1,5,4,3,7,6,4,4.83,4,1,9,.,8,1,.,1,3,white,1,.,3,2,.,2
0,100,1478,1,11/12/2019 19:55,5,111279484,"As I was watching, I felt sad at the harsh reality of the Holocaust and how it affected the people at that time. I also felt a peaceful happiness that Irene was able to save so many children's lives.",7,3,1,1,5,5,7,1,1,7,1,6,7,7,3,3,3,3,5,3.4,6,6,6,6,6,6,5,5,5,5,5,5,4,6,6,6,6,5.6,5,3,5,3,7,4.6,7,7,7,7,7,7,5.27,3,5,3,5,6,3,5,6,6,5.5,6,5,3,6,4,4,3,5,2,6,5,3,3,4.5,2,2,3,6,5,4,3.67,4,4,4,3,1,5,3.5,2,7,7,7,7,3,5,6,4,1,8,.,9,2,.,2,2,.,1,.,3,2,.,2
0,100,1481,1,11/12/2019 19:55,5,111274667,"I felt somewhat astounded with combination of the narration and old clips from the holocaust, and my whole body just felt heavy.  ",5,4,2,2,3,4,5,5,4,6,5,5,7,6,4,5,5,5,6,5,3,3,4,3,2,3,4,3,2,3,4,3.2,3,4,3,4,4,3.6,3,3,2,6,5,3.8,5,4,5,4,6,4.8,3.9,1,7,1,7,2,6,2,5,7,5,6,3,5,5,2,6,4,4,3,5,4,4,6,5.13,5,3,4,1,3,2,3,5,5,5,2,1,7,4.17,1,1,1,2,4,5,6,3.17,4,1,5,.,8,1,.,2,2,.,1,.,3,2,.,2
0,100,1917,1,11/12/2019 19:55,5,111279531,I felt very sad for the children and for what they had to go through. I also had much sympathy for the woman for fighting for what she felt to be right. ,5,3,4,1,4,5,5,4,4,5,4,5,6,6,4,3,3,4,4,3.6,5,4,4,4,4,4.2,3,3,3,4,4,3.4,5,5,5,5,4,4.8,5,4,4,4,5,4.4,4,5,5,3,5,4.4,4.13,3,5,3,5,5,4,4,4,4,4.5,5,3,5,3,4,4,4,4,4,4,4,4,4,4.13,3,3,3,5,4,4,3.67,5,4,4,3,3,5,4,1,5,4,4,5,4,5,4.5,4,1,7,.,1,1,.,1,2,.,1,.,3,2,.,2
0,100,1910,1,11/12/2019 19:56,5,111277672,While watching the presentation I was shocked at the Nazi's and what they were doing but I was hopeful and happy by what people were doing to oppose them. What was going on was sickening but the opposition to the Nazi's was incredible.,6,1,1,1,4,1,5,1,1,7,6,6,7,7,4,4,4,4,6,4.4,6,6,4,4,6,5.2,6,4,6,6,6,5.6,7,7,7,7,7,7,7,7,5,6,6,6.2,6,7,6,6,7,6.4,5.8,1,7,1,7,7,5,3,7,7,6.33,7,6,2,4,5,3,4,4,4,4,4,4,4,4,5,6,4,6,7,6,5.67,7,7,4,1,1,7,4.5,1,6,6,7,6,7,7,6.5,4,1,5,.,7,1,.,2,2,.,1,.,3,2,.,2
0,100,1818,1,11/12/2019 19:56,5,111271558,"It was disheartening to see the people who were so brutally treated and the things they went through. starvation, beating and brutality were just some of the things they went through. It was truly sad.",1,1,1,1,1,1,1,1,1,6,5,6,5,6,3,2,2,2,1,2,5,4,5,5,5,4.8,3,2,2,6,3,3.2,5,5,5,5,4,4.8,5,1,1,1,3,2.2,6,6,6,6,6,6,3.83,3,5,3,5,3,3,5,3,4,4.17,5,5,3,4,5,3,3,5,2,6,2,6,5,4.63,1,1,3,2,5,4,2.67,6,6,5,2,1,4,4,1,5,5,5,4,5,3,4.5,4,1,8,.,7,2,.,1,2,.,1,.,2,2,.,2
0,100,1931,1,11/12/2019 19:56,5,111277466,At first I was sad as soon as it showed that the video was about the Holocaust. It was sad to see all of those bony children in the concentration camps. Later though it turned out to be a happier video as she was able to help them. I feel happier than when I first watched it. It was also a bit of a inspirational video as she was able to save thousands of kids. ,5,5,5,4,4,6,6,4,4,6,6,7,6,7,4,4,2,2,2,2.8,6,6,6,6,6,6,5,4,4,4,4,4.2,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,3.83,2,6,2,6,6,6,2,6,6,5.33,6,2,6,6,2,6,1,7,1,7,1,7,7,6.5,2,2,6,7,1,4,3.67,5,5,5,1,4,7,4.5,1,2,5,5,5,5,3,4.17,4,1,8,.,4,2,.,1,2,.,1,.,3,2,.,2
0,100,1431,1,11/12/2019 19:56,5,111274738,"When watching the presentation, I felt a lot of emotion. Some relating to sadness while others related to gratitude for the actions that the woman, and others, took.",5,2,1,1,3,2,4,4,4,6,3,4,6,6,4,4,4,4,6,4.4,5,4,5,4,5,4.6,2,2,2,2,2,2,3,4,3,5,5,4,4,5,4,6,4,4.6,6,6,6,5,5,5.6,4.2,3,5,2,6,6,3,5,5,5,5.33,5,4,4,4,4,4,4,4,5,3,5,3,4,3.88,3,4,3,5,5,4,4,6,6,5,3,1,6,4.5,2,4,6,5,7,6,4,5.33,4,1,6,.,3,2,.,2,2,.,1,.,3,2,.,2
0,100,1854,1,11/12/2019 19:56,5,111277247,"I felt that the woman was very very brave for what she did. I felt that although she wasn't able to save everyone, she made a good dent in helping many people that she did not even know. For that I feel that she is very selfless and had a good heart in order to help get these people to better circumstances. I think that the lesson from this video can go a long way to teach people gratitude and selflessness.",6,2,1,3,5,7,7,7,5,7,4,7,7,7,5,3,4,2,1,3,5,5,4,6,7,5.4,5,2,3,6,5,4.2,6,4,7,7,6,6,1,1,1,7,7,3.4,5,5,5,2,5,4.4,4.4,1,7,1,7,1,2,6,6,7,5.67,7,1,7,5,3,5,6,2,5,3,6,2,5,4.5,1,3,2,7,6,6,4.17,7,7,6,2,1,7,5,2,5,6,7,7,6,7,6.33,4,1,6,.,12,1,.,2,1,.,7,.,3,2,.,2
0,100,1553,1,11/12/2019 19:57,5,111273780,I felt very sad when I was watching this video. I took a holocaust class in high school and we learned about what happened and we learned about specific peoples stories. I love hearing stories like the one we just watched because it makes me feel happy that people risked their lives to help others. It also makes me feel very grateful that I live in the time that I live in and that I didn't live back then. ,4,1,1,1,5,1,4,1,4,7,4,6,7,7,5,5,5,5,5,5,4,5,4,5,5,4.6,5,4,4,5,5,4.6,7,7,7,7,4,6.4,4,7,4,7,4,5.2,5,5,5,4,7,5.2,5.17,4,4,4,4,6,4,4,6,6,5,4,4,4,3,3,5,4,4,4,4,5,3,4,3.88,7,7,5,6,6,7,6.33,6,6,4,4,1,6,4.5,1,4,7,5,6,5,4,5.17,4,1,6,.,6,1,.,2,3,.,1,.,3,2,.,2
0,100,2000,1,11/12/2019 19:57,5,111270923,"I felt peace and calmness, a sense of sadness perhaps, but also hope. ",1,1,1,4,4,1,4,1,1,4,1,4,4,4,1,1,1,1,1,1,7,4,4,4,4,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1.6,1.7,4,4,4,4,4,1,7,1,1,3.5,4,4,4,1,1,7,4,4,4,4,4,4,1,3.63,1,1,1,7,4,1,2.5,1,4,1,4,1,2,2.17,1,6,6,5,6,6,6,5.83,4,1,13,.,12,3,.,2,3,.,1,.,1,1,I participated in another study few semesters ago. ,2
0,100,1920,1,11/12/2019 19:57,5,111270203,"My emotions would be best described as melencholy. I was taken back to when I went to a concentration camp and the heavy feeling that was felt in those moments. The feeling of hopelessness settled over me as I watched the video as the pictures of the starving children were shown.  If this woman could say she did so little to help when she saved over 2,000 children, what am I doing to help those in need?",5,1,1,1,3,1,4,5,5,7,4,6,7,7,3,3,3,3,3,3,6,6,6,6,6,6,4,4,4,4,4,4,3,3,3,3,3,3,2,1,1,5,1,2,5,5,5,4,6,5,3.83,1,7,1,7,7,2,6,7,7,6.83,7,1,7,4,1,7,1,7,1,7,1,7,7,6.63,4,4,4,6,7,5,5,5,7,4,2,1,6,4.17,1,4,6,5,7,5,5,5.33,4,1,8,.,10,2,.,2,2,.,1,.,3,2,.,2
0,100,1479,1,11/12/2019 19:57,5,111274058,"At first I was curious as to what the jar signified at the start of the video, and I quickly felt shocked when I recognized it was about the holocaust, as in, I hadn't expected it, but overall, I did not feel any extensive impact of this presentation on my emotions.",6,5,5,2,4,6,6,7,4,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,2,4.4,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,4,4,4,4,4,4,4.9,3,5,3,5,5,2,6,6,5,5.33,5,5,3,3,5,3,5,3,5,3,5,3,3,3.25,2,4,5,6,6,4,4.5,5,5,5,2,2,6,4.17,1,5,7,7,7,7,7,6.67,4,1,7,.,3,3,.,2,3,Latina Mix,7,.,3,2,.,2
0,100,1925,1,11/12/2019 19:57,5,111271841,As I watched this video I felt sadness and anger. I felt sad for the children and anger for the Nazis. I also felt some confusion as to why and how people could do something like this to a group of people. I also felt the need to be brave just like the woman was who saved many children. ,1,1,1,1,5,1,1,1,1,7,7,5,6,6,1,1,1,1,2,1.2,4,2,2,2,4,2.8,4,4,4,6,5,4.6,5,5,5,5,4,4.8,1,1,1,1,1,1,5,6,4,2,6,4.6,3.17,1,7,1,7,7,2,6,7,7,6.83,7,5,3,5,2,6,2,6,5,3,4,4,4,4.75,1,6,2,6,6,2,3.83,6,5,4,1,1,6,3.83,1,6,6,4,6,5,5,5.33,4,1,9,.,9,2,.,2,2,.,1,.,3,2,.,2
0,100,2044,1,11/12/2019 19:58,5,111278998,"I felt sad while watching the video because the Holocaust was a terrible time for millions of people. However, I also felt compassion for the women who helped all of those children. ",1,1,1,1,4,1,5,1,1,7,5,6,7,6,1,1,1,1,1,1,6,6,6,6,6,6,2,2,4,4,2,2.8,4,7,1,7,1,4,5,1,1,1,5,2.6,5,3,4,3,5,4,3.4,6,2,6,2,4,7,1,5,5,3.17,5,5,3,1,5,3,2,6,2,6,1,7,2,4.13,1,5,4,5,2,6,3.83,4,2,2,1,1,4,2.33,1,4,6,5,7,7,7,6,4,1,6,.,12,1,.,2,2,.,1,.,,2,.,2
0,100,1960,1,11/12/2019 19:58,5,111273948,"I was struck most by how almost nonchalant she was about her experience. Using phrases such as ""I did what anyone would do,"" ""I did what was right,"" and ""I don't like being called a hero"" when describing the incredible feat she accomplished is astounding to me. She saved 2500 lives while putting her own life completely as risk and being arrested and tortured. She has an amazing heart and I am grateful to know people like that are apart of this world no matter the adversity they experience.",7,3,1,1,2,5,7,7,5,6,5,6,7,7,1,5,5,5,2,3.6,6,5,6,4,5,5.2,5,6,5,7,6,5.8,6,6,6,6,4,5.6,5,5,3,6,6,5,2,3,2,2,6,3,4.7,1,7,1,7,7,1,7,6,7,6.83,7,2,6,5,1,7,1,7,1,7,1,7,7,6.63,5,4,5,7,5,2,4.67,5,6,5,2,1,6,4.17,1,6,7,6,7,6,5,6.17,4,1,8,.,4,1,.,2,2,.,1,.,3,2,.,2
0,100,2058,1,11/12/2019 19:58,5,111279236,"This video made me feel both hopeless and hopeful simultaneously. I felt hopeless for not being able to do more for these people in these horrible times. I felt hopeful because some people did everything within their power to do just that; to help more and more of these people notwithstanding their own afflictions and fears. I felt hopeful when Irena said that she and her fellow aides were not heroes, but quite the opposite. I know that she meant that the children were the heroes in this circumstance, but it prompted me to look further. I was impressed that she was not a hero, she was just a person. I'm a person. I can do great things that mean something just like Irena. I felt very inspired while watching this video.",7,1,1,1,5,5,7,3,1,7,5,7,7,7,4,4,4,4,7,4.6,5,4,5,6,7,5.4,5,4,4,2,4,3.8,7,7,7,7,5,6.6,1,6,1,7,7,4.4,5,1,6,1,7,4,4.8,7,1,1,7,7,3,5,5,7,5.33,6,3,5,4,3,5,1,7,1,7,1,7,6,5.88,1,1,4,7,7,6,4.33,3,5,5,1,1,6,3.5,1,6,7,5,6,4,2,5,4,1,6,.,6,2,.,2,2,.,1,.,3,2,.,2
0,100,2073,1,11/12/2019 19:58,5,111277116,"WW 2 stories always make me sad, but this one made me feel good about the world. I would say the main emotion I felt during the video was admiration for the brave souls who risked their lives for strangers. ",7,6,3,4,6,3,7,6,6,6,4,7,7,7,3,2,2,2,5,2.8,3,3,4,2,3,3,4,5,5,6,5,5,7,7,7,7,1,5.8,1,5,1,4,4,3,5,3,5,3,5,4.2,3.97,1,7,1,7,7,1,7,5,7,6.67,6,2,6,6,3,5,1,7,2,6,3,5,5,5.75,5,5,1,7,6,5,4.83,5,6,6,3,1,7,4.67,1,5,7,6,7,6,5,6,4,1,5,.,6,1,.,2,2,.,1,.,3,2,.,2
0,100,1966,1,11/12/2019 19:58,5,111277741,"At first I was curious about what the story was about. I saw someone digging in the ground and placing jars in the hole and saying what they did was normal so I was hooked on the story from the beginning. Once she started talking about the holocaust I started to get really sad seeing the pictures of the children on the streets starving or dead. And then she started talking about she she did for the children and I was still sad because of the atrocities of the holocaust but I was so impressed by the acts of good she did even when she was being tortured she refused to give the names and while she says she hates being called a hero, I think she deserves the title. Saving 2,500 children is so impressive and makes me happy that someone took the time and effort to do that. It is truly amazing.   ",1,1,1,1,5,1,1,1,1,7,4,7,7,7,6,1,4,4,6,4.2,6,6,6,6,6,6,1,2,1,2,1,1.4,1,6,1,7,1,3.2,7,7,7,7,7,7,1,7,5,3,6,4.4,4.37,1,7,4,4,7,7,1,7,7,5.5,7,1,7,1,1,7,1,7,1,7,1,7,1,5.5,1,7,1,7,1,1,3,7,5,1,1,1,7,3.67,1,5,7,4,7,5,6,5.67,4,1,8,.,12,2,.,2,2,.,1,.,1,2,.,2
0,100,1929,1,11/12/2019 19:59,5,111272494,"As the video progressed, I was shocked about the breadth of human suffering that was apparent in Poland. I was saddened at the fact that people could mistreat others so badly, and have no second thought or remorse. The girl that saved so many lives gave me hope in humanity, that a conscience still exists out there, even when others appear to have disregarded theirs.",7,6,3,1,5,5,6,5,4,7,7,6,7,7,2,2,2,3,2,2.2,5,5,6,4,6,5.2,3,2,2,5,2,2.8,7,7,7,7,6,6.8,3,5,1,5,6,4,6,7,7,7,7,6.8,4.63,2,6,1,7,7,1,7,7,6,6.67,7,3,5,5,2,6,2,6,2,6,1,7,6,6,6,7,2,7,6,5,5.5,5,6,6,2,1,6,4.33,1,6,6,6,6,6,7,6.17,4,1,10,.,2,4,.,1,3,Caucasian,1,.,1,2,.,2
0,100,1522,1,11/12/2019 19:59,5,111273285,I felt sad when seeing the pictures from the Jewish children and people being so badly treated. I felt proud of the lady who dared to stand up and do something to save as many as she could. I felt surprised that she said she had done so little when she had saved 2500 children. I felt guilty because I don't know if I would have been as brave as her.,7,5,1,1,2,1,5,7,4,7,5,5,6,7,6,4,5,4,3,4.4,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,4,4.4,5,1,1,1,5,2.6,1,5,1,1,1,1.8,2.53,3,5,2,6,7,1,7,5,4,5.67,6,1,7,2,2,6,1,7,2,6,5,3,5,5.25,1,1,1,7,3,1,2.33,3,6,3,1,1,7,3.5,1,6,7,5,7,5,3,5.5,4,1,26,.,2,1,.,2,2,.,1,.,1,2,.,2
0,100,2079,1,11/12/2019 19:59,5,111276852,"I was saddened at the sight of the starving children and the struggle they must have went through. Although, I think I was more so angered at the fact that it was all happening. The things these children must have gone through breaks my heart, to see such an innocent child lying on the ground waiting to die infuriates me.",4,1,1,1,4,1,1,1,1,6,4,4,6,6,6,6,7,6,5,6,4,4,4,4,4,4,4,7,5,7,4,5.4,5,5,5,5,5,5,2,2,2,2,5,2.6,3,5,5,5,5,4.6,4.6,4,4,3,5,3,5,3,5,5,4.17,5,3,5,3,3,5,4,4,4,4,4,4,4,4.25,4,5,1,5,5,4,4,4,5,2,7,1,5,4,3,3,4,4,5,2,2,3.33,4,1,6,.,12,1,.,2,3,Asian,5,.,3,2,.,2
0,100,2147,1,11/12/2019 20:00,5,111273022,During the video I felt melancholy. It is always depressing when watching Holocaust videos. But at the same time I was also intrigued because I haven't heard of this story before. ,4,2,1,1,2,1,1,1,3,6,3,3,4,5,4,3,3,3,4,3.4,4,2,4,4,3,3.4,2,2,3,5,2,2.8,2,2,2,4,3,2.6,2,4,1,1,1,1.8,3,3,3,4,4,3.4,2.9,3,5,3,5,6,5,3,6,6,5.17,6,3,5,4,5,3,2,6,3,5,4,4,4,4.63,2,4,4,5,4,4,3.83,3,3,3,1,1,6,2.83,1,1,3,4,4,6,6,4,4,1,6,.,10,1,.,2,2,.,1,.,3,2,.,2
0,100,1775,1,11/12/2019 20:01,5,111271754,"While watching the presentation I felt a little sadness as I thought of the brutality of the holocaust. I was impressed by the courage that people had to do the right thing at the risk of their own lives. I felt that I saw her perspective on how she wasn't a hero, she just felt like she was doing the right thing. She didn't think it was heroic, but I feel that it was brave and a demonstration of love for fellowmen above self.",5,7,1,1,5,6,7,6,5,5,3,6,7,7,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,4,1,7,1,7,7,2,6,6,6,6.5,6,2,6,5,3,5,1,7,1,7,1,7,7,6.25,3,3,5,5,4,2,3.67,1,6,5,3,1,6,3.67,1,6,6,6,6,5,6,5.83,4,1,8,.,12,1,.,1,2,.,1,.,3,2,.,2
0,100,2218,1,11/12/2019 20:01,5,111274277,At first i was confused. I didn't know what was going on. When I finally realized what the presentation was talking about I was disgusted. Mostly by the cruel actions of individuals. By the end of the presentation I felt grateful. The feeling was directed towards the ordinary people willing to help others in troubling situations.,5,1,2,1,5,6,6,4,4,6,5,7,6,5,3,3,3,3,3,3,5,5,5,5,5,5,4,5,4,6,5,4.8,5,6,6,6,3,5.2,4,4,4,4,5,4.2,6,5,5,5,5,5.2,4.57,4,4,2,6,6,6,2,5,5,4.67,3,5,3,2,3,5,2,6,5,3,5,3,5,3.75,3,3,4,7,5,5,4.5,5,5,5,2,1,6,4,1,3,3,3,6,3,2,3.33,4,1,9,.,8,1,.,1,2,.,1,.,3,2,.,2
